name,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,attr65,attr66,attr67,attr68,attr69,attr70,attr71,attr72,attr73,attr74,attr75,attr76,attr77,attr78,attr79,attr80,attr81,attr82,attr83,attr84,attr85,attr86,attr87,attr88,attr89,attr90,attr91,attr92,attr93,attr94,attr95,attr96,attr97,attr98,attr99,attr100,attr101,attr102,attr103,attr104,attr105,attr106,attr107,attr108,attr109,attr110,attr111,attr112,attr113,attr114,attr115,attr116,attr117,attr118,attr119,attr120,attr121,attr122,attr123,attr124,attr125,attr126,attr127,attr128,attr129,attr130,attr131,attr132,attr133,attr134,attr135,attr136,attr137,attr138,attr139,attr140,attr141,attr142,attr143,attr144,attr145,attr146,attr147,attr148,attr149,attr150,Category
378.jpg,0.00000,0.00000,0.00000,0.00000,0.00267,0.02540,0.00000,0.00000,0.00267,0.00000,0.00000,0.00134,0.02807,0.00000,0.00000,0.00000,0.04679,0.00000,0.00000,0.00134,0.00000,0.00134,0.00134,0.00000,0.00000,0.00000,0.09492,0.00535,0.01738,0.00000,0.00134,0.00000,0.00936,0.00000,0.02674,0.00000,0.00000,0.00000,0.00000,0.05348,0.00000,0.00000,0.00134,0.00000,0.00000,0.01337,0.00000,0.00000,0.00134,0.00000,0.00134,0.00000,0.00000,0.02406,0.00000,0.04412,0.00134,0.00000,0.00000,0.07754,0.00000,0.00000,0.00134,0.00134,0.00134,0.00000,0.00000,0.00535,0.00000,0.00000,0.01203,0.01203,0.00000,0.00000,0.00000,0.00000,0.00267,0.00000,0.00000,0.01070,0.01872,0.00000,0.00000,0.00000,0.00000,0.00000,0.00267,0.00267,0.00802,0.00000,0.00000,0.00802,0.00000,0.00000,0.00000,0.00000,0.07086,0.01203,0.00000,0.08957,0.00000,0.00000,0.00134,0.00000,0.00000,0.00401,0.00000,0.00000,0.00000,0.00000,0.00401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00802,0.00000,0.00936,0.00267,0.00000,0.00000,0.00000,0.00000,0.00000,0.02807,0.00000,0.00000,0.01738,0.00000,0.04144,0.00535,0.00134,0.01203,0.00000,0.00668,0.00000,0.00134,0.00000,0.02941,0.00000,0.00000,0.00936,0.00134,0.01337,0.00134,0.02941,0.00000,0.02941,0.00000,Buses
379.jpg,0.00000,0.01568,0.00000,0.00000,0.00784,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05935,0.00224,0.00000,0.00112,0.02800,0.00000,0.00000,0.00112,0.00000,0.00112,0.00448,0.00000,0.00000,0.00112,0.11982,0.01568,0.00672,0.00224,0.00000,0.00000,0.01120,0.00000,0.00784,0.00000,0.00000,0.00000,0.00112,0.00112,0.00000,0.00000,0.00224,0.00224,0.00672,0.01008,0.00000,0.00560,0.00000,0.00000,0.00000,0.00000,0.00336,0.01792,0.00000,0.00560,0.00672,0.00112,0.00000,0.00672,0.00000,0.00448,0.00000,0.01344,0.00000,0.00000,0.00000,0.00112,0.00448,0.00112,0.00896,0.01232,0.00000,0.00000,0.00000,0.00000,0.00784,0.00336,0.00000,0.01120,0.03807,0.00000,0.00000,0.00224,0.00224,0.00000,0.00000,0.00560,0.01008,0.00000,0.00224,0.00000,0.00000,0.00000,0.00000,0.00000,0.02128,0.00000,0.00000,0.04927,0.01120,0.00000,0.02352,0.00000,0.00224,0.01008,0.00448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00112,0.00000,0.01232,0.00000,0.00224,0.02240,0.00112,0.00000,0.00000,0.00000,0.00448,0.00000,0.02464,0.00000,0.00224,0.02240,0.00000,0.02912,0.00000,0.00448,0.00224,0.00000,0.00000,0.00112,0.00000,0.00000,0.19261,0.00000,0.00000,0.01456,0.00672,0.00784,0.00000,0.01008,0.00000,0.03135,0.00000,Buses
38.jpg,0.00000,0.00405,0.00135,0.00270,0.00000,0.00000,0.00000,0.00945,0.00000,0.00000,0.00000,0.00000,0.00000,0.00135,0.00000,0.09852,0.00135,0.00270,0.00000,0.01080,0.00000,0.00135,0.10256,0.01215,0.00000,0.01215,0.00135,0.00000,0.00000,0.00135,0.00135,0.00000,0.00135,0.00000,0.00000,0.00000,0.00135,0.01484,0.00000,0.00000,0.00000,0.07827,0.07692,0.00000,0.03374,0.00000,0.00000,0.00135,0.00000,0.00000,0.00000,0.00000,0.00270,0.00000,0.00000,0.00000,0.00135,0.00000,0.06883,0.00000,0.00000,0.00270,0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00540,0.01484,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01215,0.00135,0.00000,0.00000,0.00000,0.07962,0.15655,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01215,0.00000,0.00000,0.00000,0.00000,0.00810,0.00000,0.00000,0.00270,0.00000,0.00540,0.04723,0.00000,0.00000,0.00000,0.00000,0.00000,0.00270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00270,0.00135,0.00135,0.00000,0.07827,0.00000,0.00000,0.00000,0.00135,0.00000,0.00540,0.00000,0.00270,0.00810,0.00000,0.00000,African people
380.jpg,0.00152,0.00000,0.00000,0.00000,0.00000,0.00455,0.00000,0.00000,0.00000,0.00152,0.00000,0.00000,0.04848,0.00000,0.00000,0.00000,0.00152,0.00000,0.00000,0.00000,0.00758,0.00000,0.00152,0.00000,0.00000,0.00000,0.01061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00909,0.00000,0.16364,0.00000,0.00152,0.00000,0.00606,0.04242,0.00000,0.00000,0.00000,0.01667,0.00000,0.00455,0.00758,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06061,0.00000,0.01818,0.00000,0.00000,0.00000,0.09242,0.00000,0.00000,0.00000,0.01212,0.00000,0.00000,0.00152,0.00303,0.00000,0.00000,0.00303,0.00000,0.00000,0.00152,0.00000,0.00000,0.00000,0.02424,0.00000,0.00000,0.02273,0.00152,0.00000,0.00000,0.00000,0.00000,0.00000,0.04848,0.00152,0.00000,0.00000,0.03788,0.00000,0.00000,0.00000,0.00000,0.00303,0.05000,0.00000,0.03788,0.00000,0.00000,0.00000,0.00000,0.00000,0.03788,0.00000,0.00000,0.00000,0.00000,0.02727,0.00000,0.00152,0.00000,0.00000,0.00000,0.00152,0.01212,0.00303,0.00000,0.00000,0.00000,0.00000,0.01212,0.00000,0.00000,0.00000,0.00000,0.00000,0.00455,0.04697,0.00000,0.00000,0.00000,0.00000,0.00303,0.00000,0.00000,0.00000,0.00000,0.00000,0.00455,0.00000,0.00455,0.00909,0.04242,0.00758,0.00000,0.03333,0.00000,Buses
381.jpg,0.00000,0.00000,0.00116,0.00000,0.00000,0.00000,0.00000,0.00116,0.00000,0.00000,0.00000,0.00000,0.03360,0.00000,0.00000,0.00000,0.00927,0.00000,0.00000,0.00000,0.00000,0.00000,0.01159,0.00000,0.00000,0.00000,0.06025,0.00000,0.00000,0.00000,0.00232,0.00000,0.03476,0.00927,0.06257,0.00000,0.00116,0.00000,0.00000,0.05330,0.00000,0.00000,0.00232,0.00000,0.00116,0.06141,0.00000,0.00000,0.00000,0.00232,0.00000,0.00000,0.00000,0.22711,0.00000,0.03476,0.00000,0.00000,0.00000,0.07068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00116,0.00116,0.00000,0.00232,0.00000,0.00000,0.00000,0.00000,0.00000,0.00348,0.00000,0.00000,0.00000,0.01854,0.00000,0.00000,0.00000,0.00579,0.00000,0.00116,0.02549,0.00232,0.00000,0.00000,0.04519,0.00000,0.00000,0.00000,0.00000,0.01043,0.04751,0.00000,0.01622,0.00232,0.00000,0.00000,0.00000,0.00000,0.00579,0.00000,0.00000,0.00000,0.00116,0.00927,0.00000,0.00000,0.00000,0.00000,0.00000,0.00232,0.00000,0.00232,0.00116,0.00000,0.00000,0.00000,0.00579,0.00000,0.00000,0.00000,0.00000,0.00348,0.00000,0.03940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00927,0.00000,0.00000,0.00000,0.00463,0.00232,0.00579,0.00348,0.00232,0.03824,0.00000,Buses
382.jpg,0.00000,0.00000,0.00000,0.00000,0.00000,0.02069,0.00172,0.00172,0.00000,0.00000,0.00000,0.01379,0.05862,0.00000,0.00345,0.00517,0.00517,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03793,0.00000,0.00000,0.00690,0.01207,0.00000,0.00517,0.01207,0.03103,0.00000,0.00000,0.00172,0.00345,0.04138,0.00000,0.00000,0.00000,0.00000,0.00000,0.03621,0.00000,0.00000,0.00000,0.00172,0.00000,0.00000,0.00000,0.06207,0.00000,0.07759,0.00000,0.00000,0.00000,0.17586,0.00000,0.00862,0.00172,0.00000,0.00172,0.00000,0.00172,0.00345,0.00000,0.00000,0.00172,0.00000,0.00000,0.00000,0.00000,0.00172,0.00345,0.00000,0.00000,0.00000,0.00517,0.00000,0.00000,0.00000,0.00000,0.00172,0.00690,0.03276,0.00345,0.00000,0.00000,0.06897,0.00000,0.00000,0.00000,0.00000,0.00862,0.02586,0.00172,0.04828,0.00000,0.00000,0.00000,0.00000,0.00000,0.00517,0.00000,0.00000,0.00000,0.00000,0.00345,0.00000,0.00000,0.00000,0.00000,0.00345,0.00000,0.00345,0.00690,0.00172,0.00000,0.00000,0.00000,0.00172,0.00000,0.02931,0.00000,0.00000,0.01724,0.00862,0.02241,0.00000,0.00000,0.01207,0.00000,0.00000,0.00000,0.00000,0.00172,0.00000,0.00000,0.00000,0.00172,0.00000,0.00172,0.00000,0.01897,0.00862,0.00517,0.00345,Buses
383.jpg,0.00201,0.00000,0.00502,0.00000,0.00803,0.00201,0.00000,0.00000,0.00301,0.00703,0.00000,0.00000,0.03916,0.00000,0.00000,0.00100,0.02209,0.00301,0.00000,0.00201,0.01104,0.00100,0.00201,0.00000,0.00000,0.00100,0.06426,0.00000,0.00000,0.00000,0.00803,0.00000,0.02912,0.00100,0.01205,0.00000,0.00100,0.00100,0.00904,0.00000,0.00000,0.00000,0.00201,0.00100,0.00000,0.01707,0.00000,0.00000,0.00000,0.03916,0.00000,0.00000,0.00000,0.00301,0.00000,0.00502,0.00502,0.00000,0.00000,0.00201,0.00000,0.00402,0.00201,0.00803,0.00301,0.00000,0.00000,0.01606,0.00201,0.00000,0.02510,0.02711,0.00402,0.00000,0.00000,0.00301,0.02410,0.00100,0.00000,0.00402,0.01004,0.00000,0.05120,0.00000,0.00100,0.00904,0.00000,0.00402,0.01406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02410,0.00000,0.00201,0.05120,0.02711,0.00000,0.00402,0.00000,0.00000,0.01004,0.00000,0.00100,0.00000,0.00000,0.01205,0.00000,0.00000,0.00100,0.00000,0.00000,0.00201,0.00100,0.01506,0.00100,0.00000,0.00000,0.00000,0.00201,0.00000,0.00100,0.00000,0.00100,0.04016,0.00000,0.08835,0.00402,0.00000,0.00000,0.00000,0.00703,0.00000,0.01606,0.00000,0.03213,0.00602,0.00100,0.01104,0.05221,0.00201,0.01205,0.00201,0.00000,0.04819,0.00000,Buses
384.jpg,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00570,0.00000,0.00000,0.01567,0.00142,0.00000,0.00000,0.02564,0.00000,0.00000,0.00000,0.00997,0.00000,0.00570,0.00000,0.00000,0.00000,0.09544,0.00000,0.00000,0.00000,0.00142,0.00142,0.00142,0.00000,0.07977,0.00000,0.00712,0.00000,0.00000,0.00000,0.00000,0.00000,0.00142,0.00000,0.00000,0.03704,0.01425,0.00000,0.00000,0.01282,0.00000,0.00000,0.01567,0.05698,0.00000,0.00570,0.00000,0.00000,0.00000,0.04274,0.00000,0.00000,0.00000,0.03276,0.00000,0.00000,0.00000,0.00000,0.00000,0.00285,0.00570,0.00000,0.00000,0.00000,0.00000,0.00000,0.02849,0.00000,0.00000,0.00000,0.11681,0.00000,0.06553,0.00000,0.00285,0.00000,0.00000,0.05840,0.00570,0.00000,0.00000,0.00142,0.00000,0.00000,0.00000,0.00000,0.06125,0.00000,0.00000,0.03989,0.00427,0.00000,0.00000,0.00000,0.00000,0.00142,0.00000,0.00000,0.00000,0.00000,0.01709,0.00000,0.00000,0.00000,0.00000,0.00142,0.00000,0.02422,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00997,0.00000,0.05413,0.00142,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00142,0.00427,0.00000,0.00000,0.00142,0.00142,0.00000,0.01852,0.00000,Buses
385.jpg,0.00000,0.00000,0.00000,0.00000,0.00000,0.00174,0.00000,0.00000,0.00000,0.00000,0.00000,0.00347,0.00347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00174,0.00521,0.11111,0.00000,0.00000,0.00000,0.00000,0.17361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00347,0.00000,0.00000,0.00347,0.00000,0.00000,0.00000,0.00000,0.01910,0.00000,0.15451,0.00000,0.00000,0.00000,0.17188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00174,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00347,0.00000,0.00000,0.00000,0.00000,0.00000,0.03472,0.01736,0.00000,0.00000,0.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00174,0.09375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01910,0.00000,0.00174,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01215,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00174,0.00000,0.00000,0.01910,0.00000,0.01215,0.00000,Buses
386.jpg,0.00000,0.00000,0.00000,0.00000,0.00250,0.00375,0.00000,0.00125,0.00125,0.00000,0.00000,0.00125,0.06884,0.00250,0.00000,0.00250,0.02003,0.00125,0.00000,0.00125,0.00000,0.00751,0.00501,0.00000,0.00000,0.00000,0.07009,0.00000,0.00000,0.00250,0.00501,0.00000,0.01001,0.00250,0.03379,0.00000,0.00000,0.00000,0.00000,0.00626,0.00000,0.00000,0.00125,0.00000,0.00000,0.01752,0.00000,0.00000,0.00000,0.00125,0.00000,0.00000,0.00000,0.04631,0.00000,0.04255,0.00250,0.00375,0.00000,0.02253,0.00000,0.00501,0.00125,0.00501,0.00000,0.00000,0.00000,0.01001,0.00000,0.01126,0.00876,0.00125,0.00000,0.00000,0.00000,0.00000,0.00501,0.00000,0.00000,0.00000,0.03379,0.00000,0.00000,0.00000,0.00000,0.00125,0.00250,0.05757,0.01126,0.00000,0.00000,0.00501,0.00000,0.00000,0.00000,0.00000,0.06133,0.00000,0.00000,0.16896,0.00876,0.00000,0.00000,0.00000,0.00000,0.00375,0.00000,0.00000,0.00000,0.00000,0.00125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00375,0.00125,0.00000,0.00000,0.00000,0.00000,0.00250,0.00000,0.03755,0.00000,0.00000,0.01252,0.00000,0.03254,0.00000,0.00375,0.01126,0.00125,0.00000,0.00125,0.00000,0.00000,0.00125,0.00000,0.00000,0.00501,0.00000,0.05257,0.00000,0.01752,0.01502,0.01001,0.00125,Buses
387.jpg,0.00000,0.00000,0.00000,0.00000,0.00000,0.00116,0.00000,0.00000,0.00116,0.00233,0.00000,0.00000,0.06636,0.00000,0.00000,0.00233,0.00582,0.00000,0.00000,0.00000,0.00000,0.00000,0.01048,0.00116,0.00000,0.00000,0.04773,0.00349,0.00000,0.00116,0.00582,0.00000,0.01863,0.00349,0.10594,0.00000,0.00000,0.00000,0.00116,0.01863,0.00000,0.00000,0.00000,0.02328,0.00000,0.04424,0.00000,0.00000,0.00000,0.00116,0.00000,0.00000,0.00116,0.07334,0.00000,0.00815,0.00000,0.00116,0.00000,0.01979,0.00000,0.00349,0.00000,0.00233,0.00466,0.00000,0.00000,0.00000,0.00000,0.00000,0.01746,0.01048,0.00000,0.00000,0.00000,0.00000,0.00349,0.00116,0.00000,0.00233,0.02678,0.00000,0.00000,0.00116,0.00000,0.00116,0.00000,0.10827,0.00233,0.00000,0.00000,0.03376,0.00000,0.00116,0.00000,0.00000,0.01164,0.00582,0.00000,0.04424,0.00000,0.00000,0.00000,0.00000,0.00000,0.01513,0.00000,0.00000,0.00000,0.00000,0.00466,0.00000,0.00000,0.00233,0.00000,0.00000,0.00000,0.04191,0.00582,0.00000,0.00000,0.00000,0.00233,0.00349,0.00000,0.00116,0.00000,0.00000,0.01513,0.00233,0.06403,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00116,0.04773,0.00000,0.00116,0.00000,0.00349,0.00000,0.00349,0.01513,0.00116,0.01746,0.00000,Buses
388.jpg,0.00000,0.00000,0.00000,0.00000,0.00000,0.01652,0.00000,0.00000,0.00000,0.00330,0.00000,0.00551,0.02863,0.00000,0.00000,0.00000,0.00110,0.00000,0.00220,0.00110,0.00000,0.00000,0.00220,0.00000,0.00000,0.00000,0.02313,0.00000,0.00000,0.00000,0.00110,0.00000,0.00441,0.00441,0.07269,0.00000,0.00881,0.00000,0.00000,0.07599,0.00000,0.00000,0.00000,0.00000,0.00000,0.02423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01322,0.00000,0.11674,0.00000,0.00000,0.00000,0.05727,0.00110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00110,0.00110,0.00000,0.00000,0.00551,0.00000,0.00000,0.00771,0.00000,0.00000,0.00000,0.03304,0.00000,0.00000,0.00000,0.00000,0.00330,0.03524,0.07599,0.00000,0.00000,0.00000,0.10352,0.00000,0.00000,0.00000,0.00000,0.01322,0.02203,0.00000,0.01872,0.00220,0.00000,0.00000,0.00000,0.00000,0.00110,0.00000,0.00000,0.00000,0.00000,0.01101,0.00000,0.01101,0.00000,0.00000,0.00000,0.00000,0.08590,0.00000,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00000,0.01982,0.00000,0.00000,0.00000,0.00330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00110,0.00110,0.00000,0.00000,0.00661,0.00110,0.05617,0.00661,0.00441,0.00000,Buses
389.jpg,0.00000,0.00000,0.00137,0.00000,0.00000,0.01503,0.00137,0.00137,0.00137,0.00000,0.00000,0.01776,0.06694,0.00683,0.00000,0.00137,0.02869,0.00273,0.00000,0.00410,0.00000,0.00956,0.07377,0.00137,0.00000,0.00273,0.02596,0.00000,0.00000,0.00546,0.01093,0.01366,0.02732,0.01639,0.00000,0.00000,0.00000,0.00546,0.00000,0.00000,0.00000,0.01093,0.02322,0.00410,0.00820,0.00410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00410,0.00000,0.00000,0.03689,0.00000,0.00137,0.00137,0.00137,0.00000,0.00820,0.00137,0.00137,0.00000,0.00000,0.01366,0.02869,0.00000,0.00000,0.04235,0.00000,0.00000,0.00000,0.00000,0.00410,0.00000,0.00137,0.00000,0.00000,0.01093,0.00000,0.00000,0.00000,0.00273,0.00683,0.00000,0.00000,0.02869,0.00137,0.00000,0.00000,0.00000,0.00683,0.00410,0.00000,0.00137,0.00000,0.00000,0.02186,0.01093,0.00683,0.00000,0.00000,0.00000,0.06011,0.00000,0.00000,0.00000,0.00000,0.00273,0.00000,0.00137,0.00546,0.00000,0.00137,0.00956,0.00000,0.00273,0.00546,0.00000,0.00137,0.00273,0.00820,0.00000,0.02869,0.00000,0.00000,0.04781,0.00000,0.01503,0.00956,0.00410,0.00410,0.00273,0.00137,0.00000,0.00410,0.00000,0.00000,0.00956,0.00000,0.02049,0.00683,0.02459,0.00000,0.03552,0.02732,0.01230,0.00410,Buses
39.jpg,0.00000,0.00000,0.01023,0.00000,0.00000,0.00128,0.00000,0.00512,0.00000,0.00000,0.00256,0.00256,0.00000,0.00128,0.00256,0.09591,0.00128,0.00384,0.00000,0.00000,0.00000,0.00128,0.07801,0.02558,0.00000,0.00512,0.00000,0.00000,0.00000,0.00000,0.00256,0.00000,0.00256,0.00000,0.00000,0.00000,0.00000,0.00512,0.00000,0.00000,0.00000,0.06266,0.02302,0.00000,0.02046,0.00767,0.00000,0.00000,0.01023,0.00384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00256,0.00000,0.15345,0.00000,0.00000,0.00384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00128,0.00000,0.00000,0.02302,0.00512,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00256,0.00000,0.00512,0.00000,0.00000,0.00000,0.00000,0.04731,0.15345,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00895,0.00000,0.00128,0.00000,0.00000,0.01662,0.00000,0.00000,0.00128,0.00000,0.00767,0.03453,0.00128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01023,0.00000,0.00000,0.00384,0.10102,0.00000,0.00000,0.00000,0.00000,0.00256,0.00639,0.00000,0.01918,0.00895,0.00128,0.00128,African people
390.jpg,0.00239,0.00000,0.00239,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00239,0.00000,0.00000,0.04062,0.00119,0.00000,0.01075,0.00597,0.00000,0.00000,0.00000,0.00000,0.00119,0.10275,0.00000,0.00000,0.00119,0.02987,0.00000,0.00000,0.00239,0.00239,0.00119,0.03584,0.00358,0.02031,0.00000,0.00000,0.00478,0.00119,0.00000,0.00000,0.00000,0.00836,0.00717,0.00836,0.02270,0.00000,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.08602,0.00000,0.00239,0.00239,0.00000,0.00478,0.00239,0.00000,0.00956,0.00239,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05854,0.00119,0.00836,0.00000,0.00000,0.00000,0.03226,0.00239,0.00000,0.00239,0.05376,0.00000,0.00000,0.00119,0.00000,0.00000,0.00000,0.00119,0.01673,0.00000,0.00000,0.00000,0.00000,0.02151,0.01912,0.00000,0.00478,0.00000,0.00000,0.02628,0.00358,0.00000,0.00000,0.00000,0.00000,0.01314,0.00000,0.00000,0.00000,0.00000,0.02031,0.01553,0.00000,0.00239,0.00000,0.00000,0.00000,0.00358,0.00239,0.00000,0.00000,0.00000,0.00239,0.01673,0.00000,0.00358,0.00000,0.00000,0.11231,0.00358,0.02748,0.00836,0.00000,0.00000,0.00000,0.00717,0.00000,0.01673,0.00717,0.00000,0.00000,0.00119,0.00478,0.03106,0.00000,0.00000,0.00000,0.00239,0.01434,0.00000,Buses
391.jpg,0.00000,0.00000,0.00912,0.00000,0.00000,0.00114,0.00000,0.00114,0.00228,0.00228,0.00000,0.00000,0.02166,0.00342,0.00000,0.00342,0.01482,0.00114,0.00000,0.00000,0.00000,0.00000,0.00798,0.00114,0.00114,0.00000,0.03649,0.00000,0.02052,0.00342,0.03763,0.00000,0.01026,0.00228,0.03763,0.00000,0.00000,0.00000,0.00000,0.00570,0.00000,0.00000,0.00684,0.00000,0.00798,0.04333,0.00000,0.00114,0.00000,0.00000,0.00000,0.00000,0.00342,0.02623,0.00000,0.01710,0.00000,0.00000,0.00000,0.00684,0.00000,0.00684,0.00114,0.00114,0.00570,0.00000,0.00000,0.00228,0.00000,0.00000,0.01254,0.04675,0.00000,0.00000,0.00000,0.00000,0.02281,0.00228,0.00000,0.06956,0.06613,0.00000,0.00000,0.01368,0.00456,0.00000,0.00000,0.00912,0.00000,0.00000,0.00000,0.01482,0.00000,0.00000,0.00000,0.00000,0.01368,0.00000,0.00000,0.00228,0.02281,0.00000,0.00114,0.00000,0.00000,0.00228,0.00000,0.00570,0.00000,0.00000,0.03307,0.00114,0.00114,0.00342,0.00000,0.00228,0.00798,0.00570,0.05017,0.04219,0.00000,0.00342,0.00000,0.00570,0.00000,0.00000,0.00000,0.00000,0.00570,0.00000,0.02965,0.00798,0.00114,0.00000,0.00000,0.00228,0.00114,0.01710,0.00000,0.00114,0.01824,0.00684,0.01254,0.02395,0.00000,0.00684,0.00456,0.00228,0.03649,0.00114,Buses
392.jpg,0.00000,0.00128,0.00000,0.00000,0.00512,0.01280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00256,0.06402,0.00000,0.00000,0.00000,0.01665,0.00000,0.00000,0.00128,0.00000,0.00000,0.00000,0.00000,0.00128,0.00256,0.03073,0.00000,0.00000,0.00512,0.00128,0.00000,0.00256,0.00128,0.00768,0.00000,0.00256,0.00128,0.00128,0.02945,0.00000,0.00000,0.00512,0.00000,0.00128,0.00896,0.00000,0.00000,0.00000,0.00256,0.00000,0.00000,0.00128,0.07170,0.00128,0.05250,0.00384,0.00000,0.00000,0.13444,0.00640,0.00128,0.00128,0.03329,0.00000,0.00000,0.00000,0.00640,0.00000,0.00384,0.00128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00384,0.00384,0.00000,0.00000,0.01280,0.00000,0.00000,0.00000,0.00768,0.00128,0.00128,0.03969,0.00640,0.00000,0.00000,0.02817,0.00000,0.00000,0.00000,0.00000,0.03585,0.10755,0.00128,0.06402,0.00128,0.00000,0.00000,0.00000,0.00000,0.00512,0.00000,0.00000,0.00000,0.00384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00128,0.00000,0.00000,0.00256,0.00000,0.00000,0.00000,0.00000,0.00768,0.00256,0.02817,0.00000,0.00000,0.01536,0.00000,0.01408,0.00768,0.01921,0.00128,0.00128,0.00768,0.00128,0.00000,0.00000,0.00000,0.00256,0.00000,0.00512,0.00000,0.01280,0.00000,0.01280,0.00128,0.00256,0.00128,Buses
